id,title,initiative,author,num_support,num_against,num_abstained,passed,documentcategory,subcategory,topic,Ciudadanos,Más País,PNV,PP,PSOE,CUP,ERC,VOX,EH Bildu,Junts,date,deepseek_7b,falcon3_7b,gemma2_9b,llama3_8b,mistral_7b
110/000083,"Acuerdo entre el Reino de España y Bosnia y Herzegovina sobre transporte internacional por carretera, hecho en Sarajevo el 7 de marzo de 2018.","Convenio del Consejo de Europa sobre un planteamiento integrado de protección, seguridad y atención en los partidos de fútbol y otros acontecimientos deportivos, hecho en Saint-Denis el 3 de julio de 2016, y Declaraciones que España desea formular.",,326,0,15,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,1.0,,,,,25/9/2018,1.0,0.0,0.0,1.0,1.0
110/000084,"Acuerdo de Ciudad del Cabo de 2012 sobre la implantación de las disposiciones del Protocolo de Torremolinos de 1993 relativo al Convenio internacional de Torremolinos para la seguridad de los buques pesqueros, 1977, hecho en Ciudad del Cabo el 11 de octubre de 2012, y Declaración que España desea formular.","Convenio del Consejo de Europa sobre un planteamiento integrado de protección, seguridad y atención en los partidos de fútbol y otros acontecimientos deportivos, hecho en Saint-Denis el 3 de julio de 2016, y Declaraciones que España desea formular.",,326,0,15,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,1.0,,,,,25/9/2018,1.0,0.0,0.0,1.0,1.0
110/000085,"Convenio entre el Reino de España y la República de Túnez sobre cooperación en materia de Seguridad y de Lucha contra la Delincuencia, hecho 'ad referendum' en Túnez el 26 de febrero de 2018.","Convenio entre el Reino de España y la República de Túnez sobre cooperación en materia de Seguridad y de Lucha contra la Delincuencia, hecho ""ad referendum"" en Túnez el 26 de febrero de 2018.",,297,0,44,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,0.0,1,1,1,1,1.0,,,,,25/9/2018,1.0,-1.0,0.0,1.0,1.0
110/000086,"Acuerdo entre el Reino de España y la República de Costa de Marfil sobre transporte aéreo, hecho 'ad referendum' en Madrid el 18 de enero de 2018.","Convenio del Consejo de Europa sobre un planteamiento integrado de protección, seguridad y atención en los partidos de fútbol y otros acontecimientos deportivos, hecho en Saint-Denis el 3 de julio de 2016, y Declaraciones que España desea formular.",,326,0,15,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,1.0,,,,,25/9/2018,1.0,0.0,0.0,1.0,1.0
110/000087,"Convenio entre el Reino de España y la República del Paraguay sobre cooperación en materia de seguridad ciudadana, hecho 'ad referendum' en Madrid el 9 de junio de 2015.","Convenio entre el Reino de España y la República del Paraguay sobre cooperación en materia de seguridad ciudadana, hecho ""ad referendum"" en Madrid el 9 de junio de 2015.",,295,0,46,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,0.0,1,1,1,1,1.0,,,,,25/9/2018,1.0,-1.0,0.0,1.0,1.0
110/000088,"Acuerdo de Asociación económica preliminar entre Ghana, por una parte, y la Comunidad Europea y sus Estados Miembros, por otra, hecho en Bruselas el 28 de julio de 2016.","Acuerdo de Asociación económica preliminar entre Ghana, por una parte, y la Comunidad Europea y sus Estados Miembros, por otra, hecho en Bruselas el 28 de julio de 2016.",,260,67,14,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,-1.0,,,,,21/2/2019,1.0,0.0,0.0,1.0,1.0
110/000089,"Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.","Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",,321,1,19,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,1.0,,,,,21/2/2019,0.0,-1.0,0.0,1.0,1.0
110/000090,"Convenio Multilateral para aplicar las medidas relacionadas con los tratados fiscales para prevenir la erosión de las bases imponibles y el traslado de beneficios, hecho en París el 24 de noviembre de 2016, así como Declaraciones y Reservas que España desea formular.","Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",,321,1,19,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,1.0,,,,,21/2/2019,0.0,-1.0,0.0,1.0,1.0
110/000091,"Acuerdo de asociación global y reforzado entre la Unión Europea y la Comunidad Europea de la Energía Atómica y sus Estados Miembros, por una parte, y la República de Armenia, por otra, hecho en Bruselas el 24 de noviembre de 2017.","Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",,321,1,19,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,1.0,,,,,21/2/2019,0.0,-1.0,0.0,1.0,1.0
110/000092,"Convenio entre el Reino de España y la República de Cabo Verde para evitar la doble imposición y prevenir la evasión fiscal en materia de impuestos sobre la renta y su Protocolo, hecho en Madrid el 5 de junio de 2017.","Convenio entre el Reino de España y la República de Cabo Verde para evitar la doble imposición y prevenir la evasión fiscal en materia de impuestos sobre la renta y su Protocolo, hecho en Madrid el 5 de junio de 2017.",,260,67,14,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,-1.0,,,,,21/2/2019,1.0,-1.0,0.0,1.0,1.0
110/000093,"Acuerdo entre el Reino de España y la República Argentina sobre un programa de movilidad de jóvenes, hecho 'ad referendum' en Buenos Aires el 10 de abril de 2018.","Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",,321,1,19,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,1.0,,,,,21/2/2019,0.0,-1.0,0.0,1.0,1.0
110/000094,"Instrumento de Enmienda a la Constitución de la Organización Internacional del Trabajo, 1986, hecho en Ginebra el 24 de junio de 1986.","Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",,321,1,19,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,1.0,,,,,21/2/2019,0.0,-1.0,0.0,1.0,1.0
110/000095,"Convenio entre el Reino de España y Rumanía para eliminar la doble imposición en relación con los impuestos sobre la renta y prevenir la evasión y elusión fiscales y su Protocolo, hecho en Bucarest el 18 de octubre de 2017.","Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",,321,1,19,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,1.0,,,,,21/2/2019,0.0,-1.0,0.0,1.0,1.0
110/000096,"Acuerdo sobre Transporte Aéreo entre el Reino de España y la República de Filipinas, hecho en Madrid el 12 de junio de 2018.","Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",,321,1,19,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,1.0,,,,,21/2/2019,0.0,-1.0,0.0,1.0,1.0
110/000097,"Denuncia del Acuerdo entre el Reino de España y la Universidad de las Naciones Unidas relativo al Instituto Internacional de la Universidad de las Naciones Unidas para la Alianza de Civilizaciones en Barcelona, hecho en Madrid y Tokio el 28 de junio de 2010.","Denuncia del Acuerdo entre el Reino de España y la Universidad de las Naciones Unidas relativo al Instituto Internacional de la Universidad de las Naciones Unidas para la Alianza de Civilizaciones en Barcelona, hecho en Madrid y Tokio el 28 de junio de 2010.",,230,0,111,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,0.0,1,1,1,1,0.0,,,,,21/2/2019,1.0,0.0,0.0,0.0,1.0
110/000098,"Denuncia del Acuerdo entre el Reino de España y la Universidad de las Naciones Unidas relativo al establecimiento, funcionamiento y ubicación del Instituto Internacional de la Universidad de las Naciones Unidas para la Alianza de Civilizaciones en Barcelona, hecho en Madrid y Tokio el 28 de junio de 2010.","Denuncia del Acuerdo entre el Reino de España y la Universidad de las Naciones Unidas relativo al establecimiento, funcionamiento y ubicación del Instituto Internacional de la Universidad de las Naciones Unidas para la Alianza de Civilizaciones en Barcelona, hecho en Madrid y Tokio el 28 de junio de 2010.",,225,0,116,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,0.0,1,0,1,1,0.0,,,,,21/2/2019,-1.0,0.0,0.0,1.0,1.0
110/000099,"Convenio entre el Reino de España y la República del Ecuador en materia de cooperación policial para la seguridad y lucha contra la delincuencia organizada transnacional, hecho en Madrid el 26 de julio de 2018.","Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",,321,1,19,True,Convenios Internacionales,Autorización de Convenios Internacionales.,,1.0,1,1,1,1,1.0,,,,,21/2/2019,0.0,-1.0,0.0,1.0,1.0
121/000002,"Proyecto de Ley de Contratos del Sector Público, por la que se transponen al ordenamiento jurídico español las Directivas del Parlamento Europeo y del Consejo, 2014/23/UE y 2014/24/UE, de 26 de febrero de 2014.","Proyecto de Ley de Contratos del Sector Público, por la que se transponen al ordenamiento jurídico español las Directivas del Parlamento Europeo y del Consejo, 2014/23/UE y 2014/24/UE, de 26 de febrero de 2014.",,164,162,15,False,Función legislativa,Proyecto de ley.,,1.0,-1,-1,1,-1,-1.0,,,,,19/10/2017,1.0,-1.0,0.0,1.0,1.0
121/000002,"Proyecto de Ley de Contratos del Sector Público, por la que se transponen al ordenamiento jurídico español las Directivas del Parlamento Europeo y del Consejo, 2014/23/UE y 2014/24/UE, de 26 de febrero de 2014.","Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de Contratos del Sector Público, por la que se transponen al ordenamiento jurídico español las Directivas del Parlamento Europeo y del Consejo, 2014/23/UE y 2014/24/UE, de 26 de febrero de 2014, presentadas por los Grupos Parlamentarios Mixto y Confederal de Unidos Podemos-En Comú Podem-En Marea.",,85,244,12,False,Función legislativa,Proyecto de ley.,,-1.0,1,1,-1,-1,1.0,,,,,16/2/2017,-1.0,0.0,0.0,1.0,1.0
121/000002,"Proyecto de Ley de Contratos del Sector Público, por la que se transponen al ordenamiento jurídico español las Directivas del Parlamento Europeo y del Consejo, 2014/23/UE y 2014/24/UE, de 26 de febrero de 2014.","Votación de la enmienda a la totalidad de devolución al Proyecto de Ley de Contratos del Sector Público, por la que se transponen al ordenamiento jurídico español las Directivas del Parlamento Europeo y del Consejo, 2014/23/UE y 2014/24/UE, de 26 de febrero de 2014, presentada por el Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea.",,70,255,16,False,Función legislativa,Proyecto de ley.,,-1.0,-1,-1,-1,-1,1.0,,,,,16/2/2017,1.0,0.0,0.0,0.0,1.0
121/000003,"Proyecto de Ley sobre procedimientos de contratación en los sectores del agua, la energía, los transportes y los servicios postales por la que se transpone al ordenamiento jurídico español la Directiva 2014/25/UE, del Parlamento Europeo y del Consejo, de 26 de febrero de 2014.","Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley sobre procedimientos de contratación en los sectores del agua, la energía, los transportes y los servicios postales por la que se transpone al ordenamiento jurídico español la Directiva 2014/25/UE, del Parlamento Europeo y del Consejo, de 26 de febrero de 2014, presentada por los Grupos Parlamentarios Mixto y Confederal de Unidos Podemos-En Comú Podem-En Marea.",,115,213,13,False,Función legislativa,Proyecto de ley.,,1.0,1,1,-1,-1,1.0,,,,,9/3/2017,1.0,0.0,0.0,1.0,1.0
121/000004,Proyecto de Ley sobre precursores de explosivos.,Proyecto de Ley sobre precursores de explosivos.,,318,0,23,True,Función legislativa,Proyecto de ley.,,1.0,0,1,1,1,1.0,,,,,19/10/2017,1.0,-1.0,0.0,1.0,1.0
121/000004,Proyecto de Ley sobre precursores de explosivos.,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley sobre precursores de explosivos, presentada por el Grupo Parlamentario Mixto (Sr. Homs).",,83,243,15,False,Función legislativa,Proyecto de ley.,,-1.0,1,1,-1,-1,1.0,,,,,9/3/2017,1.0,-1.0,0.0,1.0,1.0
121/000004,Proyecto de Ley sobre precursores de explosivos.,"Votación de la enmienda a la totalidad de devolución presentada al Proyecto de Ley sobre precursores de explosivos, por el Grupo Parlamentario Mixto (Sr. Homs).",,11,307,23,False,Función legislativa,Proyecto de ley.,,-1.0,1,0,-1,-1,-1.0,,,,,9/3/2017,-1.0,0.0,0.0,1.0,1.0
121/000005,"Proyecto de Ley por la que se incorpora al ordenamiento jurídico español la Directiva 2013/11/UE, del Parlamento Europeo y del Consejo, de 21 de mayo de 2013, relativa a la resolución alternativa de litigios en materia de consumo.","Proyecto de Ley por la que se incorpora al ordenamiento jurídico español la Directiva 2013/11/UE, del Parlamento Europeo y del Consejo, de 21 de mayo de 2013, relativa a la resolución alternativa de litigios en materia de consumo.",,318,7,16,True,Función legislativa,Proyecto de ley.,,1.0,0,1,1,1,1.0,,,,,19/10/2017,1.0,0.0,0.0,1.0,1.0
121/000005,"Proyecto de Ley por la que se incorpora al ordenamiento jurídico español la Directiva 2013/11/UE, del Parlamento Europeo y del Consejo, de 21 de mayo de 2013, relativa a la resolución alternativa de litigios en materia de consumo.","Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se incorpora al ordenamiento jurídico español la Directiva 2013/11/UE, del Parlamento Europeo y del Consejo, de 21 de mayo de 2013, relativa a la resolución alternativa de litigios en materia de consumo, a petición del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea.",,83,247,11,False,Función legislativa,Proyecto de ley.,,-1.0,1,1,-1,-1,1.0,,,,,11/5/2017,1.0,-1.0,0.0,1.0,1.0
121/000005,"Proyecto de Ley por la que se incorpora al ordenamiento jurídico español la Directiva 2013/11/UE, del Parlamento Europeo y del Consejo, de 21 de mayo de 2013, relativa a la resolución alternativa de litigios en materia de consumo.","Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley por la que se incorpora al ordenamiento jurídico español la Directiva 2013/11/UE, del Parlamento Europeo y del Consejo, de 21 de mayo de 2013, relativa a la resolución alternativa de litigios en materia de consumo, presentadas por los Grupos Parlamentarios Mixto (Sr. Campuzano) y de Esquerra Republicana.",,83,248,10,False,Función legislativa,Proyecto de ley.,,-1.0,1,1,-1,-1,1.0,,,,,11/5/2017,-1.0,0.0,0.0,1.0,1.0
121/000006,Proyecto de Ley de Presupuestos Generales del Estado para el año 2017.,Estado de ingresos  Sin enmiendas,,176,162,3,True,Función legislativa,Proyecto de ley.,,1.0,-1,1,1,-1,-1.0,,,,,31/5/2017,1.0,0.0,0.0,1.0,1.0
121/000006,Proyecto de Ley de Presupuestos Generales del Estado para el año 2017.,Preámbulo   Sin enmiendas,,176,162,3,True,Función legislativa,Proyecto de ley.,,1.0,-1,1,1,-1,-1.0,,,,,31/5/2017,1.0,0.0,0.0,0.0,1.0
121/000006,Proyecto de Ley de Presupuestos Generales del Estado para el año 2017.,Sección 05 (Consejo de Estado)   Sin enmiendas,,258,79,4,True,Función legislativa,Proyecto de ley.,,1.0,-1,1,1,1,-1.0,,,,,31/5/2017,1.0,0.0,0.0,1.0,1.0
